Player,Team,PTS_per_game,AST_per_game,FG_pct,TRB_per_game,BLK_per_game,STL_per_game,3P_pct,TOV_per_game,PF_per_game,Season
Brandan Wright,GSW,4.0,0.2,0.603,2.0,0.5,0.1,,0.5,0.9,2010-11
Brandan Wright,NJN,3.6,0.4,0.407,3.0,0.4,0.5,,0.3,0.9,2010-11
Maurice Ager,MIN,3.8,0.3,0.545,0.5,0.0,0.3,0.75,1.0,1.0,2010-11
Lazar Hayward,MIN,3.8,0.7,0.357,1.7,0.2,0.3,0.283,0.5,1.0,2010-11
Ben Uzoh,NJN,3.8,1.6,0.424,1.5,0.2,0.3,0.375,0.6,0.7,2010-11
Mario West,NJN,3.7,1.7,0.429,1.8,0.0,1.2,0.25,0.3,2.2,2010-11
Timofey Mozgov,2TM,3.6,0.3,0.474,2.7,0.6,0.3,,0.8,1.9,2010-11
Timofey Mozgov,NYK,4.0,0.4,0.464,3.1,0.7,0.4,,0.9,2.2,2010-11
Timofey Mozgov,DEN,2.5,0.0,0.524,1.5,0.2,0.1,,0.3,0.7,2010-11
James Anderson,SAS,3.6,0.7,0.383,0.9,0.2,0.1,0.391,0.5,0.9,2010-11
Jeremy Evans,UTA,3.6,0.5,0.661,2.0,0.3,0.3,0.0,0.4,1.0,2010-11
Solomon Jones,IND,3.6,0.8,0.405,2.9,0.6,0.3,0.0,0.9,2.4,2010-11
Greivis Vásquez,MEM,3.6,2.2,0.408,1.0,0.1,0.3,0.291,1.0,1.2,2010-11
Julian Wright,TOR,3.6,1.1,0.513,2.3,0.4,0.8,0.2,0.8,0.9,2010-11
Steve Novak,2TM,3.5,0.1,0.522,0.9,0.2,0.0,0.565,0.1,0.5,2010-11
Steve Novak,DAL,1.6,0.0,0.5,0.7,0.0,0.0,0.75,0.0,0.4,2010-11
Steve Novak,SAS,4.0,0.1,0.525,1.0,0.2,0.0,0.548,0.2,0.5,2010-11
Johan Petro,NJN,3.5,0.6,0.445,2.8,0.4,0.4,0.0,0.6,2.3,2010-11
Damien Wilkins,ATL,3.5,0.8,0.504,1.7,0.2,0.5,0.2,0.4,1.4,2010-11
David Andersen,2TM,3.4,0.3,0.463,2.1,0.2,0.1,0.348,0.6,1.0,2010-11
David Andersen,TOR,5.1,0.6,0.489,3.1,0.3,0.3,0.3,0.7,1.0,2010-11
David Andersen,NOH,2.7,0.2,0.446,1.7,0.2,0.1,0.385,0.5,1.0,2010-11
Stephen Graham,NJN,3.4,0.7,0.405,2.1,0.0,0.2,0.238,0.6,1.8,2010-11
DaJuan Summers,DET,3.4,0.1,0.406,0.5,0.0,0.1,0.429,0.6,1.0,2010-11
Larry Owens,2TM,3.3,0.7,0.469,1.3,0.4,0.8,0.462,0.4,1.5,2010-11
Larry Owens,SAS,1.3,0.1,0.5,0.6,0.0,0.3,0.333,0.0,0.6,2010-11
Larry Owens,WAS,6.2,1.4,0.462,2.2,1.0,1.4,0.5,1.0,2.8,2010-11
Anthony Carter,2TM,3.3,2.1,0.425,1.5,0.2,0.8,0.3,1.2,1.5,2010-11
Anthony Carter,DEN,1.9,1.9,0.333,0.9,0.1,0.6,0.333,1.0,1.4,2010-11
Anthony Carter,NYK,4.4,2.3,0.461,2.1,0.3,0.9,0.286,1.3,1.6,2010-11
Jeff Foster,IND,3.3,0.8,0.479,6.3,0.6,0.4,0.0,0.5,2.3,2010-11
Dominic McGuire,CHA,3.3,0.8,0.396,3.8,0.6,0.2,0.0,0.5,1.8,2010-11
Ronnie Price,UTA,3.3,0.9,0.352,1.0,0.1,0.7,0.29,0.9,1.8,2010-11
Kosta Koufos,2TM,3.2,0.1,0.453,2.6,0.5,0.2,0.0,0.6,1.2,2010-11
Kosta Koufos,MIN,2.7,0.2,0.435,2.5,0.5,0.2,0.0,0.6,1.3,2010-11
Kosta Koufos,DEN,4.9,0.0,0.5,3.0,0.5,0.2,,0.5,0.8,2010-11
Darnell Jackson,SAC,3.2,0.2,0.487,1.6,0.1,0.2,0.273,0.4,1.0,2010-11
Von Wafer,BOS,3.2,0.6,0.421,0.8,0.1,0.3,0.269,0.3,0.7,2010-11
Troy Murphy,2TM,3.1,0.7,0.368,3.2,0.1,0.4,0.152,0.6,1.3,2010-11
Troy Murphy,NJN,3.6,0.9,0.342,4.2,0.1,0.4,0.174,0.7,1.6,2010-11
Troy Murphy,BOS,2.6,0.4,0.421,2.2,0.1,0.5,0.1,0.4,1.1,2010-11
Joey Dorsey,TOR,3.1,0.6,0.525,4.4,0.4,0.6,,0.9,1.8,2010-11
Devin Ebanks,LAL,3.1,0.1,0.412,1.4,0.3,0.2,0.4,0.3,0.4,2010-11
Aaron Gray,NOH,3.1,0.4,0.566,4.2,0.3,0.3,,0.8,2.3,2010-11
Ian Mahinmi,DAL,3.1,0.1,0.561,2.1,0.3,0.3,0.0,0.4,1.9,2010-11
Lance Stephenson,IND,3.1,1.8,0.333,1.5,0.0,0.3,0.0,1.3,1.2,2010-11
Armon Johnson,POR,2.9,1.2,0.455,0.9,0.0,0.1,0.417,1.0,0.8,2010-11
Roger Mason,NYK,2.9,0.8,0.338,1.7,0.1,0.2,0.364,0.2,1.0,2010-11
Ben Wallace,DET,2.9,1.3,0.45,6.5,1.0,1.0,0.5,0.8,1.5,2010-11
Ömer Aşık,CHI,2.8,0.4,0.553,3.7,0.7,0.2,,0.8,1.9,2010-11
Dan Gadzuric,2TM,2.8,0.3,0.419,3.2,0.7,0.3,0.0,0.7,2.2,2010-11
Dan Gadzuric,GSW,2.8,0.4,0.42,3.1,0.6,0.4,0.0,0.8,2.3,2010-11
Dan Gadzuric,NJN,2.8,0.2,0.415,3.5,0.8,0.2,,0.6,2.0,2010-11
Quincy Pondexter,NOH,2.8,0.4,0.406,1.3,0.2,0.3,0.36,0.2,1.0,2010-11
Craig Brackins,PHI,2.7,0.3,0.25,1.3,0.0,0.3,0.0,0.0,1.0,2010-11
Kevin Séraphin,WAS,2.7,0.2,0.449,2.6,0.5,0.3,,0.7,2.2,2010-11
Tony Battie,PHI,2.6,0.3,0.469,2.6,0.4,0.1,0.667,0.3,1.6,2010-11
Brian Cardinal,DAL,2.6,0.7,0.43,1.1,0.1,0.4,0.483,0.3,1.5,2010-11
Jeremy Lin,GSW,2.6,1.4,0.389,1.2,0.3,1.1,0.2,0.6,1.1,2010-11
Sasha Pavlović,3TM,2.5,0.5,0.403,1.0,0.2,0.3,0.387,0.4,1.1,2010-11
Sasha Pavlović,DAL,4.1,0.7,0.429,1.2,0.3,0.5,0.438,0.5,1.5,2010-11
Sasha Pavlović,NOH,1.0,1.5,0.182,1.5,1.0,0.0,0.0,0.3,1.0,2010-11
Sasha Pavlović,BOS,1.8,0.2,0.462,0.8,0.0,0.3,0.5,0.4,0.9,2010-11
Jeff Adrien,GSW,2.5,0.4,0.426,2.5,0.2,0.2,,0.4,1.2,2010-11
Erick Dampier,MIA,2.5,0.4,0.584,3.5,0.9,0.3,0.0,0.6,1.6,2010-11
Chris Duhon,ORL,2.5,2.3,0.38,1.0,0.0,0.3,0.25,1.2,0.6,2010-11
Etan Thomas,ATL,2.5,0.2,0.476,1.8,0.3,0.1,,0.4,0.8,2010-11
Garrett Temple,3TM,2.4,1.3,0.294,1.0,0.3,0.5,0.27,1.0,1.0,2010-11
Garrett Temple,SAS,0.7,0.7,0.2,0.7,0.3,0.3,0.0,0.3,0.7,2010-11
Garrett Temple,MIL,1.9,0.7,0.333,0.7,0.1,0.1,0.3,0.2,0.9,2010-11
Garrett Temple,CHA,3.2,2.0,0.286,1.3,0.3,0.8,0.269,1.7,1.2,2010-11
Chris Johnson,2TM,2.4,0.2,0.429,2.3,0.6,0.2,,0.7,1.5,2010-11
Chris Johnson,POR,2.7,0.2,0.389,2.7,0.6,0.3,,0.8,1.8,2010-11
Chris Johnson,BOS,1.5,0.3,0.667,1.3,0.8,0.0,,0.5,0.8,2010-11
Hamed Haddadi,MEM,2.4,0.2,0.517,2.2,0.4,0.1,0.0,0.4,0.9,2010-11
Juwan Howard,MIA,2.4,0.4,0.44,2.1,0.1,0.2,,0.4,1.1,2010-11
Ish Smith,2TM,2.3,1.8,0.374,1.1,0.0,0.4,0.3,0.8,0.9,2010-11
Ish Smith,HOU,2.6,2.3,0.386,1.5,0.1,0.5,0.375,0.9,0.9,2010-11
Ish Smith,MEM,1.8,1.0,0.344,0.3,0.0,0.3,0.0,0.5,0.7,2010-11
Melvin Ely,DEN,2.3,0.5,0.549,2.5,0.4,0.1,,0.5,1.7,2010-11
Dominique Jones,DAL,2.3,1.1,0.311,1.4,0.2,0.3,0.0,0.6,0.4,2010-11
Mustafa Shakur,WAS,2.3,1.1,0.356,1.0,0.1,0.2,0.1,0.8,0.7,2010-11
Pape Sy,ATL,2.3,0.7,0.333,1.0,0.0,0.3,0.0,1.0,0.3,2010-11
Jon Brockman,MIL,2.2,0.3,0.511,2.9,0.0,0.2,,0.4,1.9,2010-11
Francisco Elson,UTA,2.2,0.5,0.478,1.9,0.2,0.3,,0.5,1.4,2010-11
Eduardo Nájera,CHA,2.2,0.6,0.361,1.4,0.2,0.4,0.324,0.4,1.7,2010-11
Garret Siler,PHO,2.1,0.1,0.548,1.3,0.2,0.0,,0.5,1.0,2010-11
Renaldo Balkman,2TM,2.0,0.3,0.462,0.9,0.3,0.5,0.5,0.1,1.9,2010-11
Renaldo Balkman,DEN,2.6,0.4,0.556,0.8,0.4,0.6,,0.0,2.2,2010-11
Renaldo Balkman,NYK,1.0,0.0,0.25,1.0,0.0,0.3,0.5,0.3,1.3,2010-11
Jason Williams,2TM,2.0,1.9,0.328,1.1,0.0,0.4,0.263,0.7,0.3,2010-11
Jason Williams,ORL,2.1,1.5,0.342,1.4,0.0,0.5,0.304,0.7,0.4,2010-11
Jason Williams,MEM,1.9,2.5,0.31,0.7,0.1,0.3,0.2,0.6,0.2,2010-11
Joel Anthony,MIA,2.0,0.3,0.535,3.5,1.2,0.1,,0.5,2.6,2010-11
Marcus Banks,TOR,2.0,1.0,0.0,0.3,0.0,0.3,,0.7,1.3,2010-11
Derrick Caracter,LAL,2.0,0.2,0.485,1.0,0.2,0.1,,0.5,1.1,2010-11
Jason Collins,ATL,2.0,0.4,0.479,2.1,0.2,0.2,1.0,0.5,2.0,2010-11
Kyrylo Fesenko,UTA,2.0,0.3,0.44,2.0,0.3,0.1,0.0,0.5,1.7,2010-11
Mike Harris,HOU,2.0,0.3,0.5,1.3,0.3,0.0,,0.3,0.5,2010-11
Chris Quinn,SAS,2.0,1.0,0.363,0.6,0.0,0.1,0.297,0.3,0.7,2010-11
Jamaal Magloire,MIA,1.9,0.2,0.591,3.4,0.1,0.2,,0.3,1.4,2010-11
Byron Mullens,OKC,1.9,0.0,0.321,1.8,0.2,0.2,,0.6,0.8,2010-11
Willie Warren,LAC,1.9,1.4,0.371,0.6,0.0,0.3,0.333,0.4,0.8,2010-11
Jared Jeffries,2TM,1.8,0.9,0.349,2.8,0.4,0.7,0.222,0.5,1.8,2010-11
Jared Jeffries,HOU,1.5,0.6,0.306,1.9,0.2,0.4,0.167,0.2,1.2,2010-11
Jared Jeffries,NYK,2.0,1.0,0.38,3.4,0.6,1.0,0.333,0.7,2.3,2010-11
Joel Przybilla,2TM,1.8,0.4,0.568,4.0,0.4,0.1,,0.8,2.2,2010-11
Joel Przybilla,POR,1.8,0.4,0.618,3.9,0.5,0.2,,0.7,2.0,2010-11
Joel Przybilla,CHA,1.8,0.0,0.4,4.8,0.2,0.0,,1.4,3.2,2010-11
Hilton Armstrong,2TM,1.7,0.3,0.487,2.5,0.4,0.3,0.5,0.5,1.6,2010-11
Hilton Armstrong,WAS,1.9,0.2,0.484,2.8,0.4,0.4,0.333,0.6,1.8,2010-11
Hilton Armstrong,ATL,1.3,0.3,0.5,1.4,0.4,0.3,1.0,0.3,0.8,2010-11
Charlie Bell,GSW,1.7,0.7,0.279,0.9,0.1,0.3,0.286,0.3,0.7,2010-11
Avery Bradley,BOS,1.7,0.4,0.343,0.5,0.0,0.3,0.0,0.5,0.6,2010-11
Jerry Stackhouse,MIA,1.7,0.4,0.25,1.0,0.3,0.0,0.25,0.3,0.4,2010-11
Luke Walton,LAL,1.7,1.1,0.328,1.2,0.1,0.2,0.235,0.6,0.7,2010-11
Lester Hudson,WAS,1.6,1.5,0.25,0.5,0.1,0.4,0.267,0.6,0.9,2010-11
Royal Ivey,OKC,1.6,0.3,0.421,0.6,0.0,0.2,0.438,0.2,0.7,2010-11
Sean Marks,POR,1.6,0.1,0.432,1.4,0.2,0.1,1.0,0.4,1.5,2010-11
Andy Rautins,NYK,1.6,0.6,0.429,0.2,0.0,0.2,0.25,1.4,0.0,2010-11
Quinton Ross,NJN,1.6,0.3,0.441,0.8,0.2,0.1,0.0,0.2,1.1,2010-11
Darius Songaila,PHI,1.6,0.2,0.467,1.0,0.0,0.0,,0.4,1.6,2010-11
Luke Babbitt,POR,1.5,0.3,0.273,1.3,0.1,0.1,0.188,0.3,0.6,2010-11
Antonio Daniels,PHI,1.5,0.5,0.4,1.3,0.0,0.0,0.0,0.3,0.0,2010-11
D.J. Mbenga,NOH,1.4,0.1,0.469,2.1,0.7,0.1,,0.5,1.3,2010-11
Fabricio Oberto,POR,1.4,0.0,0.6,1.4,0.0,0.0,,0.6,2.0,2010-11
Malik Allen,ORL,1.3,0.2,0.355,1.8,0.2,0.1,,0.2,1.7,2010-11
DeSagana Diop,CHA,1.3,0.4,0.333,2.5,0.9,0.3,,0.7,1.6,2010-11
Hasheem Thabeet,2TM,1.1,0.1,0.425,1.6,0.3,0.2,,0.4,1.6,2010-11
Hasheem Thabeet,MEM,1.2,0.1,0.436,1.7,0.3,0.2,,0.4,1.6,2010-11
Hasheem Thabeet,HOU,0.0,0.0,0.0,0.0,0.5,0.0,,0.0,1.5,2010-11
Brian Scalabrine,CHI,1.1,0.3,0.526,0.4,0.2,0.2,0.0,0.3,1.0,2010-11
Cole Aldrich,OKC,1.0,0.2,0.533,1.9,0.4,0.3,,0.4,1.7,2010-11
Marcus Cousin,UTA,1.0,0.0,0.667,0.8,0.3,0.0,,0.3,0.3,2010-11
Orien Greene,NJN,1.0,0.3,0.5,0.0,0.0,0.3,,0.0,0.0,2010-11
John Lucas III,CHI,1.0,0.5,0.333,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
Morris Peterson,OKC,1.0,0.3,0.4,0.8,0.0,0.0,0.0,0.0,1.3,2010-11
Dexter Pittman,MIA,1.0,0.0,0.333,1.5,0.0,0.0,,1.0,1.0,2010-11
Sherron Collins,CHA,0.9,0.4,0.28,0.3,0.0,0.1,0.2,0.2,0.1,2010-11
Hamady N'Diaye,WAS,0.9,0.0,0.8,0.4,0.3,0.1,,0.2,1.1,2010-11
DeMarre Carroll,2TM,0.8,0.3,0.333,0.7,0.1,0.1,,0.0,0.4,2010-11
DeMarre Carroll,MEM,1.4,0.3,0.444,1.1,0.1,0.1,,0.0,0.7,2010-11
DeMarre Carroll,HOU,0.0,0.4,0.0,0.0,0.0,0.0,,0.0,0.0,2010-11
Jarron Collins,2TM,0.7,0.1,0.286,0.9,0.0,0.1,,0.3,1.0,2010-11
Jarron Collins,LAC,0.7,0.0,0.333,0.7,0.0,0.2,,0.2,1.0,2010-11
Jarron Collins,POR,0.4,0.2,0.167,1.4,0.0,0.0,,0.4,1.0,2010-11
Ronald Dupree,TOR,0.7,0.3,0.25,1.0,0.0,0.0,0.0,0.0,0.7,2010-11
Jason Kapono,PHI,0.7,0.2,0.25,0.5,0.0,0.1,0.125,0.1,0.2,2010-11
Ime Udoka,SAS,0.7,0.7,0.238,1.0,0.1,0.4,0.0,0.3,0.7,2010-11
Solomon Alabi,TOR,0.5,0.2,0.2,1.2,0.2,0.2,,0.3,0.4,2010-11
Joe Smith,2TM,0.5,0.3,0.188,1.3,0.3,0.0,,0.3,0.8,2010-11
Joe Smith,NJN,0.5,0.3,0.25,0.8,0.0,0.0,,0.5,0.8,2010-11
Joe Smith,LAL,0.5,0.3,0.167,1.5,0.3,0.0,,0.3,0.8,2010-11
Patrick Ewing,NOH,0.4,0.3,0.0,0.3,0.1,0.0,0.0,0.1,0.1,2010-11
Pops Mensah-Bonsu,NOH,0.3,0.3,0.333,1.6,0.0,0.0,,0.3,1.6,2010-11
Antoine Wright,SAC,0.3,0.0,0.125,0.4,0.0,0.1,0.0,0.1,0.4,2010-11
Theo Ratliff,LAL,0.2,0.3,0.167,1.3,0.5,0.2,,0.3,0.7,2010-11
Gani Lawal,PHO,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,2010-11
Bobby Simmons,SAS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2010-11
Brian Skinner,MIL,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,2010-11
Hassan Whiteside,SAC,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,2010-11
League Average,,,,0.459,,,,0.358,,,2010-11
Kevin Durant,OKC,28.0,3.5,0.496,8.0,1.2,1.3,0.387,3.8,2.0,2011-12
Kobe Bryant,LAL,27.9,4.6,0.43,5.4,0.3,1.2,0.303,3.5,1.8,2011-12
LeBron James,MIA,27.1,6.2,0.531,7.9,0.8,1.9,0.362,3.4,1.5,2011-12
Kevin Love,MIN,26.0,2.0,0.448,13.3,0.5,0.9,0.372,2.3,2.8,2011-12
Russell Westbrook,OKC,23.6,5.5,0.457,4.6,0.3,1.7,0.316,3.6,2.2,2011-12
Carmelo Anthony,NYK,22.6,3.6,0.43,6.3,0.4,1.1,0.335,2.6,2.8,2011-12
Dwyane Wade,MIA,22.1,4.6,0.497,4.8,1.3,1.7,0.268,2.6,2.2,2011-12
Derrick Rose,CHI,21.8,7.9,0.435,3.4,0.7,0.9,0.312,3.1,1.3,2011-12
LaMarcus Aldridge,POR,21.7,2.4,0.512,8.0,0.8,0.9,0.182,2.0,2.8,2011-12
Dirk Nowitzki,DAL,21.6,2.2,0.457,6.7,0.5,0.7,0.368,1.9,2.1,2011-12
Deron Williams,NJN,21.0,8.7,0.407,3.3,0.4,1.2,0.336,4.0,2.2,2011-12
Blake Griffin,LAC,20.7,3.2,0.549,10.9,0.7,0.8,0.125,2.3,3.3,2011-12
Eric Gordon,NOH,20.6,3.4,0.45,2.8,0.4,1.4,0.25,2.7,2.2,2011-12
Dwight Howard,ORL,20.6,1.9,0.573,14.5,2.1,1.5,0.0,3.2,2.9,2011-12
Monta Ellis,2TM,20.4,6.0,0.433,3.4,0.3,1.5,0.308,3.1,2.3,2011-12
Monta Ellis,GSW,21.9,6.0,0.433,3.4,0.3,1.5,0.321,3.3,2.3,2011-12
Monta Ellis,MIL,17.6,5.9,0.432,3.5,0.3,1.4,0.267,2.6,2.5,2011-12
David Lee,GSW,20.1,2.8,0.503,9.6,0.4,0.9,0.0,2.6,3.1,2011-12
Chris Paul,LAC,19.8,9.1,0.478,3.6,0.1,2.5,0.371,2.1,2.3,2011-12
Andrea Bargnani,TOR,19.5,2.0,0.432,5.5,0.5,0.6,0.296,2.2,1.7,2011-12
Paul Pierce,BOS,19.4,4.5,0.443,5.2,0.4,1.1,0.366,2.8,2.4,2011-12
Al Jefferson,UTA,19.2,2.2,0.492,9.6,1.7,0.8,0.25,1.0,2.5,2011-12
Brook Lopez,NJN,19.2,1.2,0.494,3.6,0.8,0.2,,1.2,1.6,2011-12
Brandon Jennings,MIL,19.1,5.5,0.418,3.4,0.3,1.6,0.332,2.2,1.7,2011-12
Rudy Gay,MEM,19.0,2.3,0.455,6.4,0.8,1.5,0.312,2.5,2.1,2011-12
Joe Johnson,ATL,18.8,3.9,0.454,3.7,0.2,0.8,0.388,1.9,1.3,2011-12
Josh Smith,ATL,18.8,3.9,0.458,9.6,1.7,1.4,0.257,2.5,2.6,2011-12
Andrew Bynum,LAL,18.7,1.4,0.558,11.8,1.9,0.5,0.2,2.5,1.7,2011-12
Danny Granger,IND,18.7,1.8,0.416,5.0,0.6,1.0,0.381,1.8,2.3,2011-12
Marcus Thornton,SAC,18.7,1.9,0.438,3.7,0.2,1.4,0.345,1.6,2.2,2011-12
Kyrie Irving,CLE,18.5,5.4,0.469,3.7,0.4,1.1,0.399,3.1,2.2,2011-12
Tony Parker,SAS,18.3,7.7,0.48,2.9,0.1,1.0,0.23,2.6,1.3,2011-12
DeMarcus Cousins,SAC,18.1,1.6,0.448,11.0,1.2,1.5,0.143,2.7,4.0,2011-12
Chris Bosh,MIA,18.0,1.8,0.487,7.9,0.8,0.9,0.286,2.1,2.2,2011-12
Amar'e Stoudemire,NYK,17.5,1.1,0.483,7.8,1.0,0.8,0.238,2.4,2.9,2011-12
Pau Gasol,LAL,17.4,3.6,0.501,10.4,1.4,0.6,0.259,2.2,2.0,2011-12
Antawn Jamison,CLE,17.2,2.0,0.403,6.3,0.7,0.8,0.341,1.4,2.5,2011-12
Kevin Martin,HOU,17.1,2.8,0.413,2.7,0.1,0.7,0.347,1.8,1.8,2011-12
James Harden,OKC,16.8,3.7,0.491,4.1,0.2,1.0,0.39,2.2,2.4,2011-12
DeMar DeRozan,TOR,16.7,2.0,0.422,3.3,0.3,0.8,0.261,2.0,2.6,2011-12
Paul Millsap,UTA,16.6,2.3,0.495,8.8,0.8,1.8,0.226,1.8,3.5,2011-12
Tyreke Evans,SAC,16.5,4.5,0.453,4.6,0.5,1.3,0.202,2.7,2.2,2011-12
Ty Lawson,DEN,16.4,6.6,0.488,3.7,0.1,1.3,0.365,2.4,1.5,2011-12
John Wall,WAS,16.3,8.0,0.423,4.5,0.9,1.4,0.071,3.9,2.1,2011-12
Ryan Anderson,ORL,16.1,0.9,0.439,7.7,0.4,0.8,0.393,0.9,2.4,2011-12
Kevin Garnett,BOS,15.8,2.9,0.503,8.2,1.0,0.9,0.333,1.8,2.4,2011-12
Jarrett Jack,NOH,15.6,6.3,0.456,3.9,0.2,0.7,0.348,2.4,2.1,2011-12
Luis Scola,HOU,15.5,2.1,0.491,6.5,0.4,0.5,0.0,2.3,3.2,2011-12
Tim Duncan,SAS,15.4,2.3,0.492,9.0,1.5,0.7,0.0,1.7,1.7,2011-12
Marcin Gortat,PHO,15.4,0.9,0.555,10.0,1.5,0.7,0.0,1.4,2.2,2011-12
Greg Monroe,DET,15.4,2.3,0.521,9.7,0.7,1.3,0.0,2.4,2.7,2011-12
Luol Deng,CHI,15.3,2.9,0.412,6.5,0.7,1.0,0.367,1.8,1.5,2011-12
Arron Afflalo,DEN,15.2,2.4,0.471,3.2,0.2,0.6,0.398,1.4,2.2,2011-12
Gerald Henderson,CHA,15.1,2.3,0.459,4.1,0.4,0.9,0.234,1.8,2.3,2011-12
Jason Terry,DAL,15.1,3.6,0.43,2.4,0.2,1.2,0.378,2.0,1.1,2011-12
Chauncey Billups,LAC,15.0,4.0,0.364,2.5,0.2,0.5,0.384,1.9,2.0,2011-12
Carlos Boozer,CHI,15.0,1.9,0.532,8.5,0.4,1.0,0.0,1.7,2.5,2011-12
Corey Maggette,CHA,15.0,1.2,0.373,3.9,0.0,0.7,0.364,1.8,2.6,2011-12
Lou Williams,PHI,14.9,3.5,0.407,2.4,0.3,0.8,0.362,1.1,1.4,2011-12
Rodney Stuckey,DET,14.8,3.8,0.429,2.6,0.2,0.8,0.317,1.9,2.3,2011-12
Jordan Crawford,WAS,14.7,3.0,0.4,2.6,0.1,0.9,0.289,2.2,1.7,2011-12
Stephen Curry,GSW,14.7,5.3,0.49,3.4,0.3,1.5,0.455,2.5,2.4,2011-12
Danilo Gallinari,DEN,14.6,2.7,0.414,4.7,0.5,1.0,0.328,1.6,2.0,2011-12
Marc Gasol,MEM,14.6,3.1,0.482,8.9,1.9,1.0,0.083,1.9,3.1,2011-12
Jeremy Lin,NYK,14.6,6.2,0.446,3.1,0.3,1.6,0.32,3.6,2.2,2011-12
Kyle Lowry,HOU,14.3,6.6,0.409,4.5,0.3,1.6,0.374,2.8,2.8,2011-12
Nick Young,2TM,14.2,0.9,0.403,2.1,0.3,0.7,0.365,1.3,2.3,2011-12
Nick Young,WAS,16.6,1.2,0.406,2.4,0.3,0.8,0.371,1.5,2.3,2011-12
Nick Young,LAC,9.7,0.5,0.394,1.6,0.3,0.6,0.353,1.1,2.3,2011-12
Ray Allen,BOS,14.2,2.4,0.458,3.1,0.2,1.1,0.453,1.5,1.8,2011-12
Al Harrington,DEN,14.2,1.4,0.446,6.1,0.2,0.9,0.333,1.8,2.8,2011-12
Jamal Crawford,POR,14.0,3.2,0.384,2.0,0.2,0.9,0.308,1.9,1.2,2011-12
Nicolas Batum,POR,13.9,1.4,0.451,4.6,1.0,1.0,0.391,1.5,1.8,2011-12
Nikola Peković,MIN,13.9,0.7,0.564,7.4,0.7,0.6,,1.9,2.1,2011-12
Gerald Wallace,2TM,13.8,2.8,0.454,6.7,0.6,1.5,0.307,1.9,2.5,2011-12
Gerald Wallace,POR,13.3,2.7,0.472,6.6,0.6,1.5,0.265,2.0,2.5,2011-12
Gerald Wallace,NJN,15.2,3.1,0.416,6.8,0.7,1.4,0.385,1.7,2.4,2011-12
Kris Humphries,NJN,13.8,1.5,0.481,11.0,1.2,0.8,,1.9,2.8,2011-12
Nenê,2TM,13.7,2.1,0.537,7.5,1.0,1.1,0.0,2.5,2.4,2011-12
Nenê,DEN,13.4,2.2,0.509,7.4,0.9,1.3,0.0,2.8,2.5,2011-12
Nenê,WAS,14.5,1.7,0.607,7.5,1.2,0.5,0.0,1.7,2.4,2011-12
Drew Gooden,MIL,13.7,2.6,0.437,6.5,0.6,0.8,0.291,1.9,2.0,2011-12
Wesley Matthews,POR,13.7,1.7,0.412,3.4,0.2,1.5,0.383,1.1,2.2,2011-12
Jrue Holiday,PHI,13.5,4.5,0.432,3.3,0.3,1.6,0.38,2.1,2.1,2011-12
Mo Williams,LAC,13.2,3.1,0.426,1.9,0.1,1.0,0.389,1.7,2.0,2011-12
Chris Kaman,NOH,13.1,2.1,0.446,7.7,1.6,0.5,,2.7,2.3,2011-12
Ersan İlyasova,MIL,13.0,1.2,0.492,8.8,0.7,0.7,0.455,1.3,2.2,2011-12
Manu Ginóbili,SAS,12.9,4.4,0.526,3.4,0.4,0.7,0.413,1.9,1.6,2011-12
Gerald Green,NJN,12.9,1.1,0.481,3.5,0.5,0.9,0.391,1.8,2.6,2011-12
Roy Hibbert,IND,12.8,1.7,0.497,8.8,2.0,0.5,0.0,2.0,3.0,2011-12
Brandon Knight,DET,12.8,3.8,0.415,3.2,0.2,0.7,0.38,2.6,2.3,2011-12
David West,IND,12.8,2.1,0.487,6.6,0.7,0.8,0.222,1.4,2.4,2011-12
Thaddeus Young,PHI,12.8,1.2,0.507,5.2,0.7,1.0,0.25,0.9,2.0,2011-12
Mike Conley,MEM,12.7,6.5,0.433,2.5,0.2,2.2,0.377,2.0,2.1,2011-12
Jared Dudley,PHO,12.7,1.7,0.485,4.6,0.3,0.8,0.383,1.1,1.6,2011-12
Tayshaun Prince,DET,12.7,2.4,0.421,4.5,0.5,0.4,0.356,1.2,1.2,2011-12
MarShon Brooks,NJN,12.6,2.3,0.428,3.6,0.3,0.9,0.313,2.1,2.1,2011-12
O.J. Mayo,MEM,12.6,2.6,0.408,3.2,0.3,1.1,0.364,1.9,2.1,2011-12
Jeff Teague,ATL,12.6,4.9,0.476,2.4,0.6,1.6,0.342,2.0,2.2,2011-12
Brandon Bass,BOS,12.5,0.9,0.479,6.2,0.9,0.6,,1.1,2.3,2011-12
Ben Gordon,DET,12.5,2.4,0.442,2.3,0.2,0.7,0.429,2.2,2.2,2011-12
Carl Landry,NOH,12.5,0.9,0.503,5.2,0.3,0.3,0.0,1.6,2.2,2011-12
Steve Nash,PHO,12.5,10.7,0.532,3.0,0.1,0.6,0.39,3.7,0.9,2011-12
