winner_binary,oof_xgb_prob,oof_xgb_pred,oof_nn_prob,oof_nn_pred
0.0,0.4317985773086548,0,0.6245545744895935,1
1.0,0.6383349895477295,1,0.7990645170211792,1
1.0,0.7133645415306091,1,0.5083060264587402,1
1.0,0.6619371771812439,1,0.7377732396125793,1
0.0,0.6083877086639404,1,0.615470290184021,1
0.0,0.7759175300598145,1,0.7624495029449463,1
1.0,0.6162191033363342,1,0.487594336271286,0
0.0,0.8104049563407898,1,0.9061687588691711,1
1.0,0.7738516926765442,1,0.9442555904388428,1
1.0,0.42278555035591125,0,0.040116775780916214,0
1.0,0.5070651769638062,1,0.7839434146881104,1
1.0,0.6017367243766785,1,0.6286904811859131,1
1.0,0.46306055784225464,0,0.15931327641010284,0
0.0,0.34545448422431946,0,0.10812318325042725,0
1.0,0.8444859981536865,1,0.9447790384292603,1
1.0,0.6421448588371277,1,0.5491582155227661,1
0.0,0.6573727130889893,1,0.7330597639083862,1
0.0,0.2092815637588501,0,0.06602271646261215,0
1.0,0.5806683301925659,1,0.7976289391517639,1
0.0,0.3506190776824951,0,0.2855324149131775,0
1.0,0.6522532105445862,1,0.6119356155395508,1
1.0,0.5970543622970581,1,0.5759741067886353,1
0.0,0.2693919539451599,0,0.07570867985486984,0
0.0,0.660685658454895,1,0.6674492359161377,1
1.0,0.6344988942146301,1,0.6922599077224731,1
0.0,0.23344933986663818,0,0.10935749858617783,0
1.0,0.6342433094978333,1,0.5311115980148315,1
1.0,0.5495119690895081,1,0.8234397768974304,1
1.0,0.8109498620033264,1,0.8633559942245483,1
0.0,0.31233638525009155,0,0.15861380100250244,0
1.0,0.697503924369812,1,0.835328996181488,1
1.0,0.40873387455940247,0,0.28094393014907837,0
1.0,0.7632642388343811,1,0.9085571765899658,1
1.0,0.746605396270752,1,0.5244112014770508,1
1.0,0.6033660173416138,1,0.6600176095962524,1
0.0,0.4923204183578491,0,0.3422112762928009,0
1.0,0.6481874585151672,1,0.9537014365196228,1
0.0,0.5528001189231873,1,0.6317365169525146,1
0.0,0.5720440745353699,1,0.5321853160858154,1
1.0,0.6235265135765076,1,0.4629104435443878,0
0.0,0.5196384787559509,1,0.6256760358810425,1
0.0,0.36269548535346985,0,0.14904646575450897,0
0.0,0.378010094165802,0,0.30696558952331543,0
0.0,0.5127627849578857,1,0.38076066970825195,0
1.0,0.76009202003479,1,0.9532271027565002,1
1.0,0.6376538276672363,1,0.6336067914962769,1
0.0,0.3112074136734009,0,0.25824689865112305,0
0.0,0.6157798171043396,1,0.5915497541427612,1
0.0,0.4876585602760315,0,0.37424609065055847,0
1.0,0.5471144318580627,1,0.7631662487983704,1
0.0,0.4780663847923279,0,0.5453039407730103,1
0.0,0.4105027914047241,0,0.48639345169067383,0
0.0,0.366127073764801,0,0.3335045576095581,0
0.0,0.530347466468811,1,0.6259386539459229,1
1.0,0.7328897714614868,1,0.8656277656555176,1
1.0,0.8331087827682495,1,0.804733395576477,1
1.0,0.744339644908905,1,0.7928426265716553,1
1.0,0.36094552278518677,0,0.1617078334093094,0
0.0,0.6873964071273804,1,0.8978046774864197,1
0.0,0.6550096869468689,1,0.7066478729248047,1
0.0,0.7169565558433533,1,0.8439500331878662,1
1.0,0.6099807024002075,1,0.4621630311012268,0
0.0,0.47901618480682373,0,0.24635109305381775,0
1.0,0.5496871471405029,1,0.7619301676750183,1
1.0,0.24642950296401978,0,0.10493201017379761,0
1.0,0.5639417767524719,1,0.5974239706993103,1
1.0,0.33958032727241516,0,0.17310261726379395,0
