Feature,Importance
away_OBPM_p13,0.0008349186346910571
away_ORB%_p14,0.000834563227330695
home_USG%_p10,0.0008344029550906929
home_WS/48_p13,0.0008341565130768013
home_USG%_p4,0.0008340331827999322
home_DRB%_p3,0.0008339922914397213
home_DRB%_p9,0.0008329620140881069
away_AST_per_game_p1,0.0008320145252594321
home_AST%_p12,0.0008319126926811741
home_TS%_p9,0.0008316688727144277
home_DRB%_p4,0.0008316592163679234
away_3PAr_p7,0.0008313778435174173
away_TRB%_p5,0.0008308907449203915
home_VORP_p4,0.0008306797171981953
home_TRB%_p11,0.0008306470885874253
home_OWS_p6,0.0008296374864202144
away_TRB_per_game_p7,0.0008296175779379352
home_TOV%_p11,0.0008296046866649139
home_TS%_p11,0.0008295314698881745
home_Rk_p8,0.0008294814987341383
home_DWS_p8,0.0008291661496506266
away_PTS_per_game_p13,0.000828656863855317
away_Rk_p3,0.0008285011258773317
home_TRB_per_game_p10,0.0008284587544364346
away_AST_per_game_p8,0.0008282882665027176
home_TRB%_p14,0.000827758302299581
home_GS_p2,0.0008269938090419238
away_MP_p3,0.0008269802917513632
away_AST_per_game_p10,0.0008268919808610851
away_Awards_p1_NBA,0.0008266659595554577
away_TOV%_p5,0.000826402356314616
home_TS%_p12,0.0008258965314553932
home_AST%_p8,0.0008251449077805784
home_MP_p1,0.0008250986094373716
home_PER_p10,0.0008249462355988892
home_VORP_p5,0.0008248737162896222
home_TOV%_p6,0.000824226913597007
away_MP_p13,0.0008241700040068545
home_3P_pct_p1,0.000824165519582535
away_ORB%_p2,0.0008237201509627156
away_AST_per_game_p5,0.0008230608684985066
away_FG_pct_p6,0.0008219691216595476
home_FTr_p1,0.0008213351678634868
home_TRB%_p9,0.000821257373521868
away_AST%_p14,0.0008208898276752128
home_DBPM_p14,0.0008206388649662888
away_BLK%_p5,0.000820403976237432
away_3P_pct_p6,0.0008201291778933361
away_DRB%_p13,0.0008200329245294201
away_OWS_p8,0.0008197349910053904
away_3P_pct_p5,0.0008189228501721903
home_ORB%_p3,0.0008182480071838251
home_TOV%_p3,0.000817651011447229
home_3P_pct_p2,0.0008169249229791129
away_TS%_p15,0.000816809743654659
away_GS_p7,0.0008160983540725067
home_PTS_per_game_p12,0.0008157939726197206
home_MP_p12,0.0008148703536213256
away_OWS_p7,0.0008148594036347517
away_TRB_per_game_p4,0.0008138997354259036
home_TS%_p5,0.0008121645608152198
away_VORP_p5,0.0008120046864015179
home_TOV%_p7,0.0008112068975637547
home_AST%_p10,0.0008111807814855202
home_TOV%_p13,0.0008111273931299647
away_ORB%_p4,0.0008110724370822326
home_DRB%_p7,0.000810931256705536
home_USG%_p3,0.0008103812479326069
home_USG%_p8,0.000810323838553096
home_ORB%_p11,0.000809920429730978
home_DBPM_p6,0.000809905399484071
